line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
00057,199, 1, 6, 6, 0.0948473151795135, 0.15807885863252247, 0.09375638354869464, 6.0, 0.026905829596412523, 0.013636363636363669, 0.026905829596412523, 0.0091324200913242, 1.0393486674758254, 0.013626173771475347, 1.995433789954338, 4, 5, 54, 0.018181818181818188, 1.0012376237623761, 1.0, 0.6082474226804123, 0.41559356290314675, 0.00022673962334800426, 0.3, 0.05825242718446602, 0.12213740458015267, 0, 9, 212, 212, 2, 1, 1, 21.32339848912937,fu vua niasianoekinu e ije kuariana kia vame jone ka ise ije ja mumaza renoejo ije arekiro una vame ma ijia kenoefo ijadufuo maeje maza ije godi fu e fuone ijiebuo oe ije samuagiadufuo ije funeka ivuake igirifikino kiae,fu vua nijasianoekinu e ije kuariana kiae vame jone ka ise ije ja mumaza renoejo ije arekiro una vame ma ijia kenoefo ijadufuo maeje maza ije godi fu e fuone ijiebuo oe ije samuagiadufuo ije funeka ivuake igifurekino kiae
00529,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.024390243902439, 1.0, 0.5132743362831859, 0.4142135623730953, 0.0, 0.1978021978021978, 0.028985507246376812, 0.0625, 0, 0, 0, 0, 0, 0, 0, 0.12474017198844986,jesu vua fuone boeje fu e ije afuiva ije kuariaema ije bino fu naebe samadukua visuna kuariae ro vua boeje fuka ke mena kuariae,jesu vua fuone boeje fu e ije afuiva ije kuariaema ije bino fu naebe samadukua visuna kuariae ro vua boeje fuka ke mena kuariae
00539,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9934426229508196, 1.0, 0.7647058823529411, 0.4142135623730948, 0.0, 0.21621621621621623, 0.031746031746031744, 0.07352941176470588, 0, 0, 0, 0, 0, 0, 0, 0.13217216845305324,bu e ijene kame are ise miane naeno ijia ifaejega bu ijia naona niraekinu ubae sakinamike,bu e ijene kame are ise miane naeno ijia ifaejega bu ijia naona niraekinu ubae sakinamike
00078,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.009090909090909, 1.0, 0.6741573033707865, 0.4142135623730951, 0.0, 0.15, 0.06349206349206349, 0.0547945205479452, 0, 0, 0, 0, 0, 0, 0, 0.12840436349631762,jesu fu va ae sao ijia ire atona oenoeko muge ro maza foti ijiege furikoga funeka vasia oe,jesu fu va ae sao ijia ire atona oenoeko muge ro maza foti ijiege furikoga funeka vasia oe
00100,1, 0, 1, 1, 0.02571739426084585, 0.042862323768076416, 0.02571739426084585, 1.0, 0.011560693641618491, 0.005813953488372103, 0.011560693641618491, 0.005813953488372103, 1.0167757127508268, 0.005813953488372103, 1.994186046511628, 1, 1, 69, 0.005813953488372103, 0.9984251968503937, 1.0, 0.6, 0.4160752596726325, 0.0016378618961770434, 0.27586206896551724, 0.02247191011235955, 0.09174311926605505, 0, 2, 104, 69, 0, 1, 1, 7.604642690869177,jesu fune kaenamiana vakuma una kuke ino iviegi e jemisikiro joni e jebedido anafa ije giae e inokiro ije bu asoe buone zebedina vanage ijia karina ugie buone ije amaeriave,jesu fune kaenamiana vakuma una kuke ino iviegi e jemisikiro joni e zebedido anafa ije giae e inokiro ije bu asoe buone zebedina vanage ijia karina ugie buone ije amaeriave
00068,2, 0, 2, 2, 0.034425770308123216, 0.05737628384687199, 0.034425770308123216, 2.0, 0.016528925619834656, 0.008333333333333304, 0.016528925619834656, 0.008333333333333304, 1.024045473966651, 0.008333333333333304, 1.9958333333333333, 2, 2, 145, 0.008333333333333304, 1.0011723329425557, 1.0, 0.4744897959183674, 0.41471081800847975, 0.0007033282035765777, 0.18571428571428572, 0.042105263157894736, 0.09523809523809523, 0, 4, 176, 145, 0, 1, 1, 14.424312698103513,e ije fu rade ruakuma fure e ige ja kame atake fu kame atana eranebe bu vame ise ije arena una vame ma ijia kenoevo ije fu kena be uniake ro eranebe ja vame ise ijia kenoejo ije fu kena una miane ije maza boeje naena vako ijia korekono kiae,e ije fu rade ruakuma fure e ige ja kame atake fu kame atana erarebe bu vame ise ije arena una vame ma ijia kenoevo ije fu kena be uniake ro erarebe ja vame ise ijia kenoejo ije fu kena una miane ije maza boeje naena vako ijia korekono kiae
01139,42, 0, 1, 1, 0.02009113693324216, 0.03348522822207034, 0.02009113693324216, 1.0, 0.004761904761904745, 0.0023866348448687846, 0.004761904761904745, 0.0, 1.00688638558524, 0.002383793616956509, 1.9952380952380953, 1, 1, 42, 0.0023866348448687846, 0.9974193548387097, 1.0, 0.6117021276595744, 0.4146835160240059, 0.0004918930982224691, 0.27906976744186046, 0.020618556701030927, 0.08130081300813008, 0, 1, 42, 169, 1, 1, 1, 9.132287026015115,areme e zinone ifaejevo ijiebuo e mamekanu ijiakina e mamekanu boeje koto fievo ije bune uri vua kufui bino jesusina kuaena rerei bu ijiege rerena gaga fu ise bino rejoega bu abena kurosi kanakuae bu ijiege rei,areme e zinone ifaejevo ijiebuo e mamekanu ijiakina e mamekanu boeje koto fievo ije bune uri vua kufui bino jesusina kuaena rerei bu ijiege rerena gaga fu ise bino rejoga bu abena kurosi kanakuae bu ijiege rei
01129,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9846743295019157, 1.0, 0.6388888888888888, 0.4142135623730947, 0.0, 0.17391304347826086, 0.07272727272727272, 0.08196721311475409, 0, 0, 0, 0, 0, 0, 0, 0.12842306794365255,jesu fu ijiege kuarakoga e ani ije bune ijia usiaena jesu farena dabe toe,jesu fu ijiege kuarakoga e ani ije bune ijia usiaena jesu farena dabe toe
00661,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9963636363636363, 1.0, 0.7101449275362319, 0.41421356237309515, 0.0, 0.24545454545454545, 0.024096385542168676, 0.04950495049504951, 0, 0, 0, 0, 0, 0, 0, 0.13058170611072728,areme e saemoni fita fu una kuae na vierafega aeje aka godi ije maza boeje ijia fivako ijadufuo fari e ije bu isuibe kuae fu ruakono kuaema ijeno kuae,areme e saemoni fita fu una kuae na vierafega aeje aka godi ije maza boeje ijia fivako ijadufuo fari e ije bu isuibe kuae fu ruakono kuaema ijeno kuae
00671,130, 1, 3, 3, 0.027093126066662587, 0.04515521011110424, 0.026632471778422095, 3.0, 0.019011406844106515, 0.009596928982725572, 0.019011406844106515, 0.007692307692307665, 1.0276917338690483, 0.009595104634510632, 1.9961538461538462, 3, 3, 134, 0.009596928982725572, 1.0010384215991692, 1.0, 0.5708154506437768, 0.4152896649681003, 0.0006914055317865497, 0.2484076433121019, 0.035398230088495575, 0.10344827586206896, 0, 4, 225, 134, 1, 1, 1, 19.193303516587207,fu ijiege kuaramoga jesu fu una dakurena fita kuae setani garege vane na gaga aka i ije godi fu kiemo na mekiro ruaeva ijene bijukurame ijadufuo maeje vua ije a vierafena kuariemo ije fu godire vierafejaema baki ro vua ije ame ema are vierafena kuariemono kuae,fu ijiege kuaramoga jesu fu una dakudena fita kuae setani garege vane na gaga aka i ije godi fu kiemo na mekiro ruaeva ijene bijukurieme ijadufuo maeje vua ije a vierafena kuariemo ije fu godire vierafejaema baki ro vua ije ame ema are vierafena kuariemono kuae
00024,46, 1, 1, 1, 0.027855524456883995, 0.046425874094806585, 0.027855524456883995, 1.0, 0.008130081300813052, 0.004081632653061273, 0.008130081300813052, 0.0, 1.0117771677763536, 0.004073336686286511, 1.991869918699187, 1, 1, 46, 0.004081632653061273, 1.0089086859688197, 1.0, 0.5752212389380531, 0.4155211294709084, 0.00034483184498312403, 0.20430107526881722, 0.057971014492753624, 0.10714285714285714, 0, 1, 46, 78, 1, 1, 1, 6.838343870800157,fu abe rove fu naebe fuosiki besu naekoga fu vakuma ame fuone amure ije bietei fu bietemoga josofu fu abe ive ina jesu kuae,fu abe rove fu naebe fuosiki besu naekoga fu vakuma ame fuone amure ije biete fu bietemoga josofu fu abe ive ina jesu kuae
00352,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.992831541218638, 1.0, 0.6538461538461539, 0.414213562373095, 0.0, 0.13157894736842105, 0.07017543859649122, 0.06060606060606061, 0, 0, 0, 0, 0, 0, 0, 0.1271544618826135,ro ja gire be ijia ajiakuva ni e ijia kariva ije mukoreigia anadiana oemarejiafo,ro ja gire be ijia ajiakuva ni e ijia kariva ije mukoreigia anadiana oemarejiafo
00342,133, 1, 4, 4, 0.09507908948154586, 0.1584651491359098, 0.09426272517203083, 5.0, 0.02684563758389258, 0.013605442176870763, 0.02684563758389258, 0.006849315068493178, 1.0392594304472271, 0.013582617687197818, 1.9932432432432432, 3, 3, 59, 0.013605442176870763, 1.0, 1.0, 0.6744186046511628, 0.4157442091117961, 0.0010743565613189124, 0.2524271844660194, 0.07792207792207792, 0.15053763440860216, 0, 7, 140, 59, 2, 1, 1, 12.619228464614064,ro kuke e saemoni e ije bu kua serotiano kuavo ijiakiro judasi e ije bu kua isikariotino kuavo e ije fu jesu abe una e ise revo ije miaema ijene kei,ro kuke saemoni e ije bu kua serotino kuavo ijiakiro judiasi e ije bu kua isikariotino kuavo e ije fu jesu abe una e ise revo ije miaema ijene kei
00507,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.003257328990228, 1.0, 0.631578947368421, 0.41421356237309476, 0.0, 0.21739130434782608, 0.0, 0.04854368932038835, 0, 0, 0, 0, 0, 0, 0, 0.1269113185999988,ro bu naebe ijiege rekuva bu bitie bu vame maeje giakinu ro vua maeje fieke ro kuke bu nigofo samadirekuva bu bitie una mukoreigia vierafena none roga nare amaeriake,ro bu naebe ijiege rekuva bu bitie bu vame maeje giakinu ro vua maeje fieke ro kuke bu nigofo samadirekuva bu bitie una mukoreigia vierafena none roga nare amaeriake
01117,151, 1, 23, 23, 0.08811050061050063, 0.14685083435083435, 0.08811050061050063, 25.0, 0.09134615384615385, 0.04785894206549124, 0.09134615384615385, 0.0, 1.1381972939200196, 0.04676663604663611, 1.9947089947089947, 19, 21, 147, 0.057934508816120944, 1.0013054830287207, 1.0, 0.65625, 0.428154492471061, 0.00045413969772287676, 0.3560606060606061, 0.08080808080808081, 0.12903225806451613, 0, 44, 161, 147, 19, 1, 1, 23.248332222910356,jesu fu ijiege baname isoema furi areme una ruo gake e vua fuone fievo inokubeke ije bune ni naoe ijadufuo fu uri fita kuae fita ja irerefuo ja naebe maza aokube uri ni nafaena naena karive,jesu fu ijiege baname isoema furi areme una ruogake e vua fuone fievo inokubeke ije bune ninaoe ijadufuo fu uri fita kuae fita ja irerefuo ni naove ja irerefuo ja naebe maza aokube uri ni nafaena naena karive
01107,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.4939759036144578, 0.4142135623730952, 0.0, 0.11842105263157894, 0.06779661016949153, 0.09090909090909091, 0, 0, 0, 0, 0, 0, 0, 0.12309753587346219,bu e ije mave sifi samuagiamo ije kanaga mave sifi fuone bu dabe giegisana vakono kuae,bu e ije mave sifi samuagiamo ije kanaga mave sifi fuone bu dabe giegisana vakono kuae
00056,1, 0, 1, 1, 0.004891376782620305, 0.008152294637700508, 0.003915767026522743, 1.0, 0.016129032258064502, 0.008130081300813052, 0.016129032258064502, 0.008130081300813052, 1.023458972823989, 0.008130081300813052, 1.991869918699187, 1, 1, 43, 0.008130081300813052, 1.0044843049327354, 1.0, 0.8108108108108109, 0.4142864474082386, 0.00013592607691429622, 0.3263157894736842, 0.05333333333333334, 0.11363636363636363, 0, 1, 43, 81, 0, 1, 1, 5.377060873392985,areme maza ijia joni e do ruoriamo ije fu sakae judia guove ae sao ijia uri zinuevena e ije bu fuone ruovo ije vua nijasiae,areme maza ijia joni e do ruoriamo ije fu sakae judia guove ae sao ijia uri zinuivena e ije bu fuone ruovo ije vua nijasiae
00538,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9989059080962801, 1.0, 0.5694444444444444, 0.4142135623730949, 0.0, 0.22297297297297297, 0.01904761904761905, 0.043795620437956206, 0, 0, 0, 0, 0, 0, 0, 0.12554059198154022,maza ijia ema ijiebuo fari ige nare anera none ije kia bu aesakae boegia oenoeke bu godido e ije fu oe buone ije samuagiamo ijiebuo uve ijia oenoekinu ire ise ije bu e ijiebuo ma vierafevo ije arafiriavo ijiakiro e ije ise revo ije kame miane ijia koreke,maza ijia ema ijiebuo fari ige nare anera none ije kia bu aesakae boegia oenoeke bu godido e ije fu oe buone ije samuagiamo ijiebuo uve ijia oenoekinu ire ise ije bu e ijiebuo ma vierafevo ije arafiriavo ijiakiro e ije ise revo ije kame miane ijia koreke
00528,233, 1, 10, 10, 0.07652813852813856, 0.12754689754689752, 0.07652813852813856, 10.0, 0.025974025974025983, 0.013157894736842146, 0.025974025974025983, 0.0, 1.0379678501990206, 0.013072457560346584, 1.9966666666666666, 8, 10, 163, 0.019736842105263164, 0.9920774647887324, 1.0, 0.5962264150943396, 0.4179617980901934, 0.00037600486057515485, 0.26436781609195403, 0.05042016806722689, 0.09202453987730061, 0, 17, 246, 163, 8, 1, 1, 26.11254726896146,jesu fu ijiege kuaria areme una vua bedua mena ijiege kuariae iviama vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fuka ire isiti fu remo ijieki reke bara ije fu ire farava ireobo disi ijia usiama ire isiti isekube abe ijiakuma biemarona nijakuma farava ije fuka ma ireobo ufe urikono kiae,jesu fu ijiege kuaria areme una vua bedua mena ijiege kuariae fu kiae iviama vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fuka ire isiti fu remo ijiege reke bara ije fu ire farava ireobo disi ijia usiama ire isiti isekube abe ijiakuma biemarona nijakuma farava ije fuka ma ireobo ufe urikono kiae
00101,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9978902953586498, 1.0, 0.6068376068376068, 0.41421356237309526, 0.0, 0.22826086956521738, 0.0273972602739726, 0.05813953488372093, 0, 0, 0, 0, 0, 0, 0, 0.12743350380271362,bu ijiege revo ijia jesu fu kumenoga e inokiro ije bune migegire uri vanage buone ijiakiro asoe buone ije ijia arena ari jesuna vae,bu ijiege revo ijia jesu fu kumenoga e inokiro ije bune migegire uri vanage buone ijiakiro asoe buone ije ijia arena ari jesuna vae
00079,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0157657657657657, 1.0, 0.6974789915966386, 0.41421356237309515, 0.0, 0.2708333333333333, 0.0, 0.05747126436781609, 0, 0, 0, 0, 0, 0, 0, 0.13105185051284263,fu vasia oema ijia setani fu kekena kuae a ma godido farikuma ni urina mune gure naovo ije kiaga bu una ire rega a ino kuae,fu vasia oema ijia setani fu kekena kuae a ma godido farikuma ni urina mune gure naovo ije kiaga bu una ire rega a ino kuae
01128,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0077821011673151, 1.0, 0.6944444444444444, 0.4142135623730945, 0.0, 0.2, 0.07017543859649122, 0.08064516129032258, 0, 0, 0, 0, 0, 0, 0, 0.13139002081975495,areme jesu fu urina kuae kaino ni migegire irere a vierafema ije reno kuae,areme jesu fu urina kuae kaino ni migegire irere a vierafema ije reno kuae
01138,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9988372093023256, 1.0, 0.6893203883495146, 0.4142135623730952, 0.0, 0.2214765100671141, 0.0, 0.04285714285714286, 0, 0, 0, 0, 0, 0, 0, 0.12843249449850566,bu jesu mesirina vakoga fita fu muma gamia giagiakinu nuvedia ruoma e zinone ifaejevo ijiebuo e ireobo ijadufuo ae makave ijia kekei fu ijia kekena aru va e ije juo karijo ijena ijia fina gia arega bu jesu abe izege rega fu giakiro,bu jesu mesirina vakoga fita fu muma gamia giagiakinu nuvedia ruoma e zinone ifaejevo ijiebuo e ireobo ijadufuo ae makave ijia kekei fu ijia kekena aru va e ije juo karijo ijena ijia fina gia arega bu jesu abe izege rega fu giakiro
01076,12, 1, 12, 12, 0.31666666666666676, 0.31666666666666676, 0.261375, 4.0, 0.7647058823529411, 0.6190476190476191, 0.7647058823529411, 0.19999999999999996, 3.0874628412503395, 0.5527864045000421, 1.96484375, 12, 12, 13, 0.6190476190476191, 1.148936170212766, 1.0, 0.9411764705882353, 0.7543330950302499, 0.179511972170128, 0.3611111111111111, 0.27586206896551724, 0.6363636363636364, 6, 21, 15, 16, 11, 1, 1, 4.816605966362544,metiu tuenti sis,matiu
00380,30, 0, 1, 1, 0.01999116997792505, 0.03331861662987501, 0.01999116997792505, 1.0, 0.0066225165562914245, 0.0033222591362126463, 0.0066225165562914245, 0.0, 1.0095860488291981, 0.0033167587223568162, 1.9933333333333334, 1, 1, 30, 0.0033222591362126463, 1.0018315018315018, 1.0, 0.5460992907801419, 0.4148505445669561, 0.0007299334453335448, 0.24299065420560748, 0.024691358024691357, 0.10101010101010101, 0, 1, 30, 122, 1, 1, 1, 6.689165589197645,ro kuke e be erare fu asoe ro asie ro fari ro kabae fuone ijene uruke oetuagaro na fume sibaneke oetuamo ije fu izege kuako nana jesudo aganeno kuaeke,ro kuke e be erare fu asoe ro asie ro fari ro kabae fuone ijene uruke oetuagaro na fume sibaneke oetuamo ije fu izege kuaeko nana jesudo aganeno kuaeke
00094,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0024721878862795, 1.0, 0.4624277456647399, 0.4142135623730953, 0.0, 0.20967741935483872, 0.02247191011235955, 0.06140350877192982, 0, 0, 0, 0, 0, 0, 0, 0.12272548041656595,e ije bu vame ise titutema ijia karinoeva ije bu e ireobo ijadufuo sanaema fuone anuigi ije bune gae ro kuke e ije bu vame ise titutema ijia kenoeko kavene buone buneka oekuvejo ije budua bu sanaema ije bune gaevano kuae,e ije bu vame ise titutema ijia karinoeva ije bu e ireobo ijadufuo sanaema fuone anuigi ije bune gae ro kuke e ije bu vame ise titutema ijia kenoeko kavene buone buneka oekuvejo ije budua bu sanaema ije bune gaevano kuae
00084,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.7153846153846154, 0.4142135623730954, 0.0, 0.25742574257425743, 0.02531645569620253, 0.06451612903225806, 0, 0, 0, 0, 0, 0, 0, 0.13167225014883613,fu ijiege kuaramoga jesu fu una kuae godido vua bu isuibe isoeva ijia fu kuke ijiege kuae jade e ireobo godi jone maeje abe biesirivono kuae,fu ijiege kuaramoga jesu fu una kuae godido vua bu isuibe isoeva ijia fu kuke ijiege kuae jade e ireobo godi jone maeje abe biesirivono kuae
00668,120, 1, 2, 2, 0.048923370382597864, 0.08153895063766303, 0.048923370382597864, 2.0, 0.004273504273504258, 0.0021413276231263545, 0.004273504273504258, 0.0, 1.0061785749291243, 0.0021390398825618107, 1.9957081545064377, 1, 2, 116, 0.0064239828693790635, 1.0058207217694994, 1.0, 0.6757990867579908, 0.41474542746338217, 0.00014377283633883756, 0.24342105263157895, 0.037383177570093455, 0.09420289855072464, 0, 2, 206, 116, 1, 1, 1, 17.049177644627648,areme jesu fune ve ijia zinuevena uri fu baronedufuo ije fuka samadukua visuna e vua fuone fievo ije kuariae fu kia na vierafe naka jerusareme ijia e mamekanu nuvuone ro e akae nijasiavo ro e godi zinone ifaejevo ije kariva ijia vake,areme jesu fune ve ijia zinuivena uri fu baronedufuo ije fuka samadukua visuna e vua fuone fievo ije kuariae fu kiae na vierafe naka jerusareme ijia e mamekanu nuvuone ro e akae nijasiavo ro e godi zinone ifaejevo ije kariva ijia vake
00492,80, 1, 3, 3, 0.040732515342729925, 0.06788752557121658, 0.04014283119320816, 3.0, 0.024271844660194164, 0.012285012285012331, 0.024271844660194164, 0.009852216748768461, 1.0354488360042897, 0.012282030922433074, 1.9950980392156863, 3, 3, 127, 0.012285012285012331, 1.0040650406504066, 1.0, 0.6201117318435754, 0.41548940096601866, 0.0004840796300769851, 0.3008130081300813, 0.042105263157894736, 0.1016949152542373, 0, 5, 156, 127, 1, 1, 1, 15.316450622015324,fu ijia fina giake buka e uruvana usiae dabe utifiravoga fu uri vanage be ijia namo ijia ajiae jesu fu ijia ajiana kiamoga bu dabe sibaneke biona do ijia nijavo fu fikoga e ije vaeva bu do irifo ijia irei,fu ijia fina giake buka e uruvana usiae dabe utikuravoga fu uri vanage be ijia namo ijia ajiae jesu fu ijia ajiana kiamoga bu abe sibaneke biona do ijia nijavo fu fikoga e ije vaeva bu do irifo ijia irei
00070,160, 1, 3, 3, 0.09514742739200943, 0.15857904565334913, 0.09373979065310334, 3.0, 0.028901734104046284, 0.014662756598240456, 0.028901734104046284, 0.0117647058823529, 1.0423108048579643, 0.014658519691098326, 1.9941520467836258, 3, 3, 86, 0.014662756598240456, 0.9983739837398374, 1.0, 0.6442953020134228, 0.41513732921807917, 0.00013870442984652073, 0.27927927927927926, 0.04819277108433735, 0.11764705882352941, 0, 3, 160, 86, 1, 1, 1, 15.323545463261954,areme ve ijia joni fu ijiege renoeno ijia jesu fu are gareri ijia urina vakuma do jodani joni fu e do ruoriamo ijia kekei fu vierafe jonire fu do ruorakiro fu ijadufuo vae,areme ve ije joni fu ijiege renoeno ijia jesu fu are gareri ijia urina vakuma do jodeni joni fu e do ruoriamo ijia kekei fu vierafe jonire fu do ruorakiro fu ijadufuo vae
00060,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9986431478968792, 1.0, 0.5056179775280899, 0.414213562373095, 0.0, 0.23140495867768596, 0.021505376344086023, 0.04201680672268908, 0, 0, 0, 0, 0, 0, 0, 0.12392358322183895,joni fu ijiege renoenoga e boeje are jerusareme kariva abero aesakae judia kariva ije bu biona fuone ruae bu ijiege rekoga e are isesina do jodeni irifo ijia kariva ije bu vua fu kuaemo ije fiekuae ruae,joni fu ijiege renoenoga e boeje are jerusareme kariva abero aesakae judia kariva ije bu biona fuone ruae bu ijiege rekoga e are isesina do jodeni irifo ijia kariva ije bu vua fu kuaemo ije fiekuae ruae
