line_number,mra,difference,transcribed_text,source_text
01912,0,23,de o yesus wopalu honangika wato ma dihiraino o nyawa koihiorikuahi ma jou ai dogogono ma titi hokokia una wahikoano ai nyawaika ma sara maoraha na de una niwimakeoka nginioka ai dogogono gea la wato ngini nakaidadi nihioriki,de o yesusu wapaluhu onangika wato ma dihiraino o nyawa ko ihiorikuahi ma jou ai dogogono abe ma titi hokokia una wahikoano ai nyawaika masara ma oraha naa de una winihimatokoka nginika ai dogogono gea la wato ngini naa ka idadi nihioriki
01906,0,14,de utu 'ipuraraha 'o tonakuku abe naga de ma hakaruoka ho ma tonaka gea koi pirinukuwa ho 'anga moi ma tonaka koi 'ipirinukuwa hiadono ma bibiti gea 'itaiti 'iwango,de utu ipuraraha o tonakuku abe naga de ma hohakaruoka ho ma tonaka gea ko ipirinukua ho angamoi ma tonaka ko ipirinukua hiadono ma bibiti gea itaiti iwango
02027,0,8,de gea momataiti molio 'o herodesika de mogahoko mato ngohi togahoko ma oraha nadika de tamakeoka abe o yohanes wotobaohiohiki gea to 'una aipea 'o dodaioka,de gea momataiti molio o herodesika de mogahoko mato ngohi togahoko ma oraha naa dika de tamakeoka abe o yohanese wotobaohi ohiki gea to una ai pea o dodaioka
02033,0,10,de ipaha de o yesusu aihidingoto ma nyawa abe na ma duruino wahidingotoka yahohinoto onakea yokokilioino de yomatomuino o yesusoka yomatomuino de yoade-ade unangika mata-mata abe hokokia manga dodagi ma goronaka yodiai de' yodotoko,de ipaha de o yesusu ai hidingoto ma nyawa abe naa ma duruino wahidingotoka yahohinooto ona gea yokokilioino de yomatoomuino o yesusoka yomatoomuino de yoade ade unangika mata mata abe hokokia manga dodagi ma goronaka yodiai de yodotoko
01867,0,9,abe jorodani ma akeredoka ma honongaino yoboa 'unangiino de 'o yudea ma tonakino yoboa de nagali 'o yerusaleme ma kotaino yoboaino,abe o yorodani ma akere doka ma honongaino yoboa unangino de o yudea ma tonakino yoboa de nagali o yerusaleeme ma kotaino yoboaino
02176,2,12,ne ngokadau ma ngoeoka iwiumoukuika de' o akerikao la ato iwihohonenge ho nako ngona kanaku nuniduhunu tanu duru migahoko la nomidora ngomina de' nomiduhunu,nengokadau ma ngoeoka iwiumo o ukuika de o akerikaoo la ato iwihohonenge ho nako ngona ka nakunu niduhunu tanu duru migahoko la nomidora ngomi naa de nomiduhunu
02162,0,10,de ipaha de ahao 'o yesusu de ona yaruange yoliouku de manga gogiriaka youti 'o lokuku de 'o yesusu wotemo onangika wato gea kangano abe niamakeoka ngaro wahi niahingahu 'o nyawa utuika e ma sara nako hiadono ngohi 'o nyawa ma ngofaka tomomikoka ahi honengino de gea ahao ka idadi niade-ade abe kangano niamakeoka,de ipaha de ahao o yesusu de ona yaruange yoliouku de manga gogiriaka youti o lokuku de o yesusu watemo onangika wato gea kangano abe niamakeoka ngarouahi niahingahu o nyawa utuika e masara nako hiadono ngohi o nyawa ma ngofaka tomomikoka ahi honengino de gea ahao ka idadi niade ade abe kangano niamakeoka
02189,0,8,de ipaha de ahao o kapenaumu ma kapongika yomahiadonoka de o tau moi ma goronaika wowohama de 'o tau magoronaka de 'o yesus waleha bato ka ngano nanga dodagi ma goronaka de ngini nimakokeleha okia,de ipaha de ahao o kapenaumu ma kapongika yomahiadonoka de o tau moi ma goronaika yowohama de o tau ma goronaka de o yesusu waleha wato kangano nanga dodagi ma goronaka de ngini nimakokeleha o kia
02619,0,18,de iwi gora kaiboto de aho o yesus iwininiki ona yoiki yahingahu-ngahu o abari ma rorahai o dunia mamokika de abe ona yahingahu-ngahu manga gogiriaka de' ona gea ka ihikaika nanga baluhu idodutu waduhunu abe mangahingahu gea wahitaana de' ma dodungu,de wigoraka ibooto de ahao o yesusu iwinii niiki ona yoiki yahingahu ngahu o abari ma rorahai o dunia ma amokika de abe ona yahingahu ngahu manga gogiriaka de ona gea ka ihikaika nanga baluhu idodutu waduhunu abe manga hingahu gea wahitaana de ma dodunguu
01898,2,15,ma sara 'o yesus wopaluhu wato abeikana moi ngini nimafikirohi ngohi meme 'o ngokia de 'ahidodoto 'o nagona honanga,masara o yesusu wopaluhu wato abeika naa moi ngini nimafikirohi ngohi meme o ngo kia de ahi doo dodoto onagona honanga
01977,3,13,hoka de ai ba ju ma so de motogumoka 'ami kangelaino gea 'abe 'ami awunu ko'itagiokauwa de duru ma 'oraha gea 'ami badangoka ma mao hoka 'ami kangela koiwaka,ho ka de ai baju maso de motogumoka ami kangelaino gea abe ami awunu ko itagiokaua de duru ma oraha gea ami badangoka mamao hoka ami kangela ko iwaka
01767,2,15,de' nagali abe ngohina tinihiohiki ka de o akere dika ma sara abe wohihido-duruino unango ahao winihiohiki ma sara kode oakerua gea una woboaino de winihiohiki de ma jou-womaha matiti ma jou womaha ahao winihidoaka nginika hokogea wotemo onangika,de nagali abe ngohi naa tinihiohiki ka de o akere dika masara abe wohihidoduruino unangoo ahao winihiohiki masara ko de o akerua gea una woboaino de winihiohiki de ma jou o womaha ma titi ma jou o womaha ahao winihidoaka nginika hokogea wotemo onangika
01773,4,8,hoka degeya iboto de ma jou o womaha wiyao o yesusu o tonaka makakahayika,ho ka de gea ibooto de ma jou o womaha wiao o yesusu o tonaka ma kakaahaika
01963,0,13,de ona abe o ode ma gogoana ona gea yokokiluaroka la gea idadioka ka idadi yoade-ade manga kapongoka de ma nyawa mata-mataika abe hatoli yotigi-tigino ma tonakoka-gea ho naga manga ngoe abe ka de yoihene ma ade-ade-gea de yoiki ma ngiika la ato ona ngo yamake-gea abe idadioka,de ona abe o ode ma gogoana ona gea yokokiloaroka la gea idadioka ka idadi yoade ade manga kapongoka de ma nyawa mata mataika abe hatoli yotigi tigino ma tonakoka gea ho naga manga ngoe abe ka de yoihene manga ade ade gea de yoiki ma ngiika la ato onangoo yamake gea abe idadioka
01988,0,6,wotemo hokogea de ona duru iwigie-giete o yesusika ma titi iwihohedu de una wahihupuoka ona gea de ahao mohone-honenge gea ami baba de ngomi-meme de ona aidodiawo yaruange gea waao la yowohamika ma kamarika abe ona yowohamika abe genangoka naga muna mohone-honengoka,wotemo hokogea de ona duru iwigie giete o yesusika ma titi iwihohedu de una wahihupuoka ona gea de ahao mohone honenge gea ami baba de ngomi meme de ona ai dodiawo yaruange gea wao la yowohamika ma kamarika abe ona yowohamika abe genangoka naga muna mohone honengoka
01798,0,19,de o nyawa komanga ngoe 'o yesus wahikokitogumoka manga popanyake 'irupa-rupaino de ona abe naga yakokitokata gea wakokititokoka manga toka-tokata ma dorou ma sara gea 'o yesus kowohigunoaua ma tokata 'itemo nyawa manga himangoka done yahingahu ma titi abe una ma jou 'ai ngofaka anga moi 'ena gea iwihioriki abe okiaino una woboa,de o nyawa ko manga ngoe o yesusu wahikokitogumoka manga popanyake irupa rupaino de ona abe naga yakokitokata gea wakokititokoka manga toka tokata ma dorou masara gea o yesusu ko wohigunoaua ma tokata itemo o nyawa manga himangoka done yahingahu ma titi abe una ma jou o ngofaka angamoi ena gea iwihioriki abe o kiaino una woboa
02398,0,11,de ipaha de naga momatengo 'o huha ma nyawa abe mofao-faoka ma tilakuru de monoa ka 'o tiwi iseng-senge hinoto dika abe ma tiwi gea tanu duru kokiakiaua ma titi,de ipaha de naga momatengo o huha ma nyawa abe mofao faooka matilakuru de monoa ka o tiwi ise senge hinooto dika abe ma tiwi gea tanu duru ko kia kiaua ma titi
01993,3,12,'ipaha de 'ona ngoka de wosobo 'o yesusu de wolio 'ai kapongo 'o nasaretika de 'ona 'abe 'iwitobaniiki 'ona ngoo yomakiniiki de de 'una,ipaha de onangoka de wosobo o yesusu de wolio ai kapongo o nasaretika de ona abe iwitobaniiki onangoo yomakiniiki de de una
02373,1,21,de 'aho maoraha o yesusu de 'o saduki ma nyawa gee yomako-ketemo manga gogiriakahi de naga woboaino womatengoli wotobadotoko 'o musa 'ai paretaino 'una woboaino de woihene 'o yesusu 'ai demo abe wopaluhu 'o saduki ma nyawaika de 'una gee adoka 'ai hiningaka wato na una duru 'itaana 'ai bobaluhu 'onangika,de ahao ma oraha o yesusu de o saduki ma nyawa gea yomakoketemo manga gogiriakahi de naga woboaino womatengoli wotobadotoko o musa ai paretaino una woboaino de woihene o yesusu ai demo abe wapaluhu o saduki ma nyawaika de una gea doka ai hiningaka wato naa una duru itaana ai bobaluhu onangika
02367,0,3,de abe ma titi ona yohonengoka de yomomiki mode ngini konibasauahi 'o musa 'ai bukuoka abe inahingahu ma titi gea,de abe ma titi ona yohonengoka de yomomiki mode ngini ko nibasauahi o musa ai bukuoka abe inahingahu ma titi gea
02294,0,7,de o nyawa utuoli yoiki manga dumuleika de atobiki matage ma ngoe abe marupa hoka o biso matage de gena ngo ihinao o ngekomika de gea mata-mata yodiai ma titi manga horomati o yesusika,de o nyawa utuoli yoiki manga dumuleika de atobiki ma tage ma ngoe abe ma rupa hoka o biso ma tage de enangoo ihinao o ngekomika de gea mata mata yodiai ma titi manga horomati o yesusika
02054,0,2,ho yomahihora de yomahiadono ma ngigorika abe 'o genesarete ma kapongika de manga ngotiri ihilikoika ma dudungoka,ho yomahihora de yomahiadono ma ngigorika abe o genesarete ma kapongoka de manga ngotiri ihilikoika ma dudungoka
02040,2,6,geaho o yesusu waleha o nangika wato tingini nia roti muruono ga naga abeika niolega de yolegaika de ewipaluhu ato o roti motoa naga de o nawoko o ngai hinoto,gea ho o yesusu waleha onangika wato ti ngini nia roti muruono ga naga abeika niolega de yolegaika de iwipaluhu yato o roti motoa naga de o nawoko o ngai hinooto
02505,2,8,devid bounu iboto deka ivikokitao koka o yesusu,de wibounu ibooto de ka iwikokitaokoka o yesusu
02459,0,4,nako o huha ma nyawa gea ka ihikaika naga nia hidogoronaka de o wange o kia dika de niato niaduhunu ma kaidadi nia duhunu dika ma sara ngohi na ko ihikaikaua nginioka,nako o huha ma nyawa gea ka ihikaika naga nia hidogoronaka de o wange o kia dika de niato niaduhunu ma ka idadi niaduhunu dika masara ngohi naa ko ihikaikaua nginioka
01949,3,15,de 'iwininiki gea duru yokokihawanoka de yomakoketemoato ado una na ka o naguna abeika una 'ai buturungu ei aikuaha gea 'o kiaino hiadono 'o rato de 'o akere ma ngoto iwihingounu hoko gea,de iwinii niiki gea duru yokokihawanoka de yomakoketemo ato adoo una naa ka onaguna abeika una ai buturungu ei ai kuaha gea o kiaino hiadono o rato de o akere ma ngooto iwihingounu hokogea
02465,0,7,de ipaha o yahudi ma nyawa manga rame-rame adonoka abe hiromanga o roti abe koiwa ma ragi de naga toona manga hiaturu abe ma rame-rame gea ma wange ma dodihiraka de o domba moi yomahihuba ma jou ie abe ihiromanga o totilakuru ma domba,de ipaha o yahudi ma nyawa manga rame rame adonoka abe ihiromanga o roti abe ko iwa ma ragi de naga to ona manga hiaturu abe ma rame rame gea ma wange ma dodihiraka de o domba moi yomahihuba ma jouiye abe ihiromanga o totilakuru ma domba
02471,0,8,de aha o ihohomuku de o yesusu de wininiiki yangi moe de yahinoto yokokiloiki ma tauika abekangano ihidodiaioka ma inomo,de ahao ihohomuku de o yesusu de iwinii niiki yangimoi de yahinooto yokokiloiki ma tauika abe kangano ihidodiaioka ma inomo
02323,0,15,de ona gea wileha o yesusika ato ho o kiaino ani kuaha la hiadono ka nakunu o nyawa naduhu abe yotoba-fukufukunu ma jou aitauoka de ona gona ho nanga inihidoaka manga kuaha ngonaika la gea kaidadi nodiai,de ona gea iwileha o yesusika ato o kiaino ani kuaha la hiadono kanugono o nyawa naduhu abe yotobafuku fukunu ma jou ai tauoka de onagona honanga inihidoaka manga kuaha ngonaika la gea ka idadi nodiai
02574,0,2,de o wange ikorona abe o takoro ngimoi de hinoto de o tonaka gea mata-mataika duru ifufutu hiadono o wange ikumurukiha abe o takoro hangeino,de o wange ikorona abe o takoro ngimoi de hinooto de o tonaka gea mata mataika duru ifufutu hiadono o wange ikumurukiha abe o takoro hangeino
02226,3,9,de' wahitararonoli wato o nauru o naguna dika nako womioluku ngoi fekata la ahao o ngofeka moioli woilaka gea wahowonoka abe ngoifekata wohirahiraika anga moigea ai badangoka wahowono de' o ngofeka moioli-gea,de wahitararonoli wato o nauru onaguna dika nako womioluku ngoi fekata la ahao o ngofeka moioli woilaka gea wahowonoka abe ngoi fekata mohira hiraika angamoi gea ai badangoka wahowono de o ngofeka moioli gea
02560,0,10,de ona mata-mata yomakokawalimi iwimiamia irupa-rupa naga utu iwipoha-poha de manga tutukunu ai peauku de utuoli iwiobiri de naga utuoli atilabukuku ai himangoka abe ma rupa hoka yomahuba unangika ma gea kaiwimiamia dika,de ona mata mata yomakokawalimi iwimia mia irupa rupa naga utu iwihipoha poha de manga tutukunu ai peauku de utuoli iwiobiri de naga utuoli atotilabukuku ai himangoka abe ma rupa hoka yomahuba unangika ma gea ka iwimia mia dika
02232,4,28,ho 'ona gona dika yomaduru abehokaongofa-ngofakoli na 'ona gee ya'ahao ma jou wadafongo ma sara nako koyomahikunoauwa la ma jou wahikoano 'onangika 'ona gee ya'ahao ma jou 'una ngoli 'onangika kowadafonguwa,ho onagona dika yomaaduru abe hoka o ngofa ngofakoli naa ona gea ahao ma jou wadafongo masara nako ko yomahigunoaua la ma jou wahikoano onangika ona gea ahao ma jou unangoli onangika ko wadafongua
02548,0,7,de o pilatusu waleha ikokawahaika wato ho ngini sarakia o taongona de o nagona tahihupu bote koaho tingini o yahudioka nia koano tihihupu nginika,de o pilatusu waleha ai kokawaahaika wato ho ngini sarakia o taongo naa de onagona tahihupu bote koaho ti ngini o yahudioka nia koano tihihupu nginika
02148,2,11,de mode naga 'o kiali la 'ona ge a 'ato yomabangu la 'ato manga wowango 'amake kahiadoadonika ge aduru koiwa,de mode naga o kiali la ona gea ato yomabangu la ato manga wowango amake ka hiado adonika gea duru ko iwa
02149,2,8,hona kiani o nyawa yomangiriki manga ngekomo anga moi ahawo naga ma oraha abe ngohi 'o nyawa ma ngofaka aha otoboali de 'ahi medebini ma dararono,ho naa kiani o nyawa yomangiriki manga ngekomo angamoi ahao naga ma oraha abe ngohi o nyawa ma ngofaka ahao toboali de ahi medebini ma dararono
02549,0,16,hokogey botemo pilatusu yoboye-boyeyika anga moye una wato wahigaro la yiyadono ona yogahoko lao yesusu wihihupu,hokogea wotemo o pilatusu yowoe woeika angamoi una wato wahigaro la hiadono ona yogahoko la o yesusu wihihupu
02233,1,8,okogea woteemoi paha de ahao 'o ngofa-ngofaka wa tomuino wakokikooino de wakokifokumu de gea wagahoko ma owa ma jouino,hokogea wotemo ipaha de ahao o ngofa ngofaka watoomuino wakokikooino de wakokifokumu de gea wagahoko ma owa ma jouino
02561,0,7,de iwimia-mia ibooto de ahao ma baju ma wu-wuu ma rorahai gea ahuputoka de' iwihinoakuoli to una ai baju de ahao manga tentara gea iwiaoika o yesusu la ato iwihidapaku 'o gota isosalioaoika,de iwimia mia ibooto de ahao ma baju ma wuu wuu ma rorahai gea ahuputoka de iwihinoaukuoli to una ai baju de ahao manga tentara gea iwiaoika o yesusu la ato iwihidapaku o gota isosalioaika
02227,0,3,de ngaro o ngofeka ma nako mioluku ami rokata de ahao moilaka o nauru womatengoli gea munango ma howonoka ami rokata wohira-hiraika,de ngaro o ngofeka ma nako mioluku ami rokata de ahao moilaka o nauru womatengoli gea munangoo mahowonoka ami rokata wohira hiraika
02575,2,8,de' adonoka o takoro hange de duru ma oraha gea o yesus wopoaka de ailingi duru kohamokie wato eloi eloi lema sabatani abe ai demogea ma titi ahi jou ahi jou adodoa honohinoaika ngohi,de adonoka o takoro hange de duru ma oraha gea o yesusu wopoaka de ai ilingi duru kohaamokiye wato eloi eloi lema sabatani abe ai demo gea ma titi ahi jou ahi jou adodoa ho nohinoaika ngohi
02322,0,19,de ipaha de yomahiadonieoli 'o yerusaleme ma kotaie de 'o yesusu wotagi-tagi ma jou 'ai tau ma loaka de naga 'o hidemo ma nyawa ma jouie manga hohidimono ona 'abe yotoba-doto-dotoko 'o musa 'ai paretaino de 'o yahudi ma nyawa manga hohidimono ona mata-mata yokokiboa o yesusino,de ipaha de yomahiadoniyeoli o yerusaleeme ma kotaiye de o yesusu wotagi tagi ma jou ai tau ma loaka de naga o hidemo ma nyawa ma jouiye manga hohidimono de ona abe yotobadoto dotoko o musa ai paretaino de o yahudi ma nyawa manga hohidimono ona mata mata yokokiboa o yesusino
02470,1,20,wahi behehongo ibooto de ahao 'ona yahinoto gea yosobo yoiki doka ma kotaika de ma kotakaika de 'idadi duru 'imaketero hoka 'o yesus wotemoka mata-mata ho ma ngigia yomahiadonoka de 'ona 'ihidiai 'abe 'o totilakuru ma ramerame mainomo de 'ihidiai booto de ahao manga dodiawoika yagilio,wahibehehongo ibooto de ahao ona yahinooto gea yosobo yoiki doka ma kotaika de ma kotaka aika de idadi duru imaketero hoka o yesusu wotemoka mata mata ho ma ngi gea yomahiadonoka de ona ihidiai abe o totilakuru ma rame rame ma inomo de ihidiai ibooto de ahao manga dodiawoika yagilio
01948,1,13,de'aho wotemo iwininikika wato ho ngini na adodowaho naga niya hawana homode ngini koyiwahi niya ngongaku ngohino,de ahao watemo iwinii niikika wato ho ngini naa adodoa ho naga nia hawana ho mode ngini ko iwahi nia ngongaku ngohino
02458,5,6,ma sara o yesusu watemo o nangika wato nimi noaika dika de ibotohi nimiruwae abe muna gea modiaioka ngohino gea ngohi tohiromanga ta to duru ma hohailowa,masara o yesusu watemo onangika wato niminoaika dika de ibootohi nimiruwae abe muna gea modiaioka ngohino gea ngohi tohiromanga tato duru ma hohailoa
02504,0,3,de na woboaino o yudasa de womataeti woboa o yesusu ai himangino de witemo wato ahi guru de ahaowibounu o yesusika,de naa woboaino o yudasa de womataiti woboa o yesusu ai himangino de witemo wato ahi guru de ahao wibounu o yesusika
02510,0,24,de naga gena ngoka womatengo goduru winiki 'o yesusu de ka womangoerino dika de tanu 'o nato 'una ngo 'iwitaoko ma sara ka 'ai ngoerika dika 'aso ho ma goduru gea wodogunuaika dika 'ai ngoere manga giamoka de woara kai bululunoka,de naga genangoka womatengo o goduuru winiiki o yesusu de ka womangoerino dika de tanu ona ato unangoo iwitaoko masara ka ai ngoerino dika aso ho ma goduuru gea wodogunoaika dika ai ngoere manga giamoka de woara ka ai bululunoka
02041,0,6,yopaluhu hokogea de ahao o yesusu wahuloko wato 'o nyawa mata-mata ngini niahiaturu la 'ona kaidadi yomatatoro la naga 'o doomu muruono naga de hokogea yogogeruku dau ma rurubu ma rorahaiuku,yopaluhu hokogea de ahao o yesusu wahuloko wato o nyawa mata mata ngini niahiaturu la ona ka idadi yomatatoro la naga o doomu muruono naga de hokogea yogogeruku dau ma ruruubu ma rorahaiuku
02055,0,2,de yokokiutioka de manga ngotiri yodogunoaika de o nyawa gena ngoka iwi make o yesusu de iwihioriki,de yokokiutioka de manga ngotiri yodogunoaika de o nyawa genangoka iwimake o yesusu de iwihioriki
